""	MES	NPC	OPC	AC
CARS-AS1	-0.145330581227689	0.177991834950507	0.195489243347112	-0.176128741187283
RASD2	-0.167643478034721	0.356133168427681	0.302497807012133	-0.212860866293685
PACRG-AS3	-0.431838190426978	0.410751142062557	0.436865067844384	-0.336477940323142
HCG21	-0.0490031536313643	0.122672821336168	0.0583606178676572	-0.164147983129368
AC008878.4	-0.0490031536313643	0.122672821336168	0.0583606178676572	-0.164147983129368
GALP	0.143319920379606	-0.040205768111567	-0.160113895098062	-0.0210904531908712
HRH3	-0.293462711006425	0.345183151389517	0.381473620223715	-0.209312100297046
LINC01749	0.169973926446234	-0.0539199811397103	-0.165740082593445	-0.0235682395041356
AL591885.1	-0.165762130143847	0.274286162539365	0.330330892105327	-0.111288414646694
LINC01526	-0.140993572293267	0.155019113134664	0.1258877958268	-0.084259757534923
FFAR3	0.00766522384327819	-0.044756699511221	-0.0910017402585689	-0.164212822848227
LINC00309	0.103919699451023	0.0554869656914607	-0.0352046843172352	-0.140310870277037
HOXA2	-0.184783200567791	0.240097093552536	0.144439216189578	-0.214681457700065
AC123777.1	0.0388812645299	0.0549142405050667	-0.0359246550449406	-0.114076421298518
MYBPC3	-0.0452152286842616	0.278235880278069	0.112788043011607	-0.130154259230334
AL391832.3	0.222599291057097	-0.065124936218952	-0.177799000035805	-0.0180008053125802
LINC02012	-0.28526092629944	0.222244118064328	0.373826411790756	-0.12835007108438
LINC02487	-0.298503036455293	0.458271878452619	0.360408135958062	-0.355473174691715
AL136528.2	0.184624360951679	-0.0704733632986575	-0.176721194539706	0.00631799457451054
UNC13C	-0.256303199202163	0.596347586210425	0.509120463197966	-0.160040297863311
AC044781.1	-0.17672647522872	0.383720379743456	0.256398798155457	-0.161529762075064
AL356124.1	0.181816843349404	-0.0867512251339634	-0.184331750179659	0.019785638668056
CERNA3	-0.309976985572447	0.412234265455566	0.427874861114175	-0.180549219895071
LY9	-0.0593882628493059	0.165312155838343	0.0856848428589954	-0.249478591668354
AC026316.2	0.252638719755494	-0.161280043470752	-0.263477440801291	0.0492752965245591
RERG	-0.0759514751012466	0.316596222941554	0.254656563515442	-0.0430711002709473
LINGO1-AS2	0.201340404751108	-0.113094646870849	-0.221035386330242	-0.0192215750855521
AL022337.1	-0.233035729211985	0.316939875874652	0.294254701033015	-0.327996486760878
AC022809.1	0.139306150664048	-0.0292800761468737	-0.149423798577122	-0.0532458075526565
CA4	0.226826131144885	-0.142191850501294	-0.251643659382982	0.0451590897951428
COL6A3	0.229047641969281	-0.117052305575818	-0.228499694769714	0.0229625645248717
PRLHR	0.131623208580922	-0.00348845749647797	-0.131087071045146	-0.0481678584079551
AC016717.2	-0.208444967384006	0.171200533125315	0.173435925211857	-0.1764606974274
AC011511.2	0.173077503244962	-0.0648311961973939	-0.186805672148159	-0.0079340856423547
AP001372.3	0.180042570766106	-0.0808293383945332	-0.202080363658553	-0.0217635422797605
AC005544.1	-0.182211339944166	0.240117106492739	0.278164887321233	-0.217074287611669
SYNPR	0.185484242826416	-0.0800618099009098	-0.202158020321378	0.0102424765133526
SCGN	-0.187826343660499	0.234451110186034	0.170045534973521	-0.200809462368492
SAA4	0.144460824383546	-0.0622579339275379	-0.17965568047716	-0.0339647408078846
AC096649.1	0.197527978397122	-0.0820303134223188	-0.1647785860875	0.0397918146151037
ITLN1	0.271860939858991	-0.153390158494069	-0.258519576121486	0.0599934910494677
EXOC1L	0.195590403800627	-0.0901571057442316	-0.202742236630041	0.023089271192268
AKAP14	-0.114334699242499	0.189451939061904	0.224160864433456	-0.105509897356768
AC009163.1	0.145539420612722	-0.0639305401405819	-0.173087285186132	-0.0251423895051812
AP001043.1	0.256561388982823	-0.10193647089333	-0.224690678464689	0.071761530348126
FAM53B-AS1	0.037235060940188	0.197478954831547	0.0882935005219025	-0.0800856717492408
MIR646HG	0.1889403710358	-0.0409014956067811	-0.182541503246881	-0.12241931889085
AP000777.3	0.178237722309502	-0.102070247335053	-0.21731241063407	-0.0198778810329459
CHMP4C	-0.0275829687182721	0.124553418561094	0.11665299146741	-0.0144517797466023
AC063943.1	-0.15882748968651	0.265028061626112	0.256409056072007	-0.172692722577071
