""	NefMES	NefAC	NefOPC	NefNPC
PI4K2B	0.120482064344123	-0.578313908851789	-0.173192967494676	-0.615964553959327
ANKRD65	-0.239187681450546	-0.131628441049829	0.179766842348052	-0.360285847216388
HOXB7	-0.226305831253731	-0.230877666228554	0.0190493123950952	-0.457183497482284
SEC22A	-0.163219266901787	0.00300865008113894	0.412185061116035	-0.0842422022718903
CAMKK1	0.746145220122457	-0.925912062470508	-0.587438928342378	-0.811583359387229
RELL1	-0.210526315789474	-0.154887218045113	0.0165413533834586	-0.357894736842105
RUNDC3A	-0.231699762909133	-0.12075557676046	0.214341148749817	-0.317738111350961
PF4V1	-0.181304811809589	-0.105629759923847	-0.260132990857236	-0.591211342857355
MAB21L2	-0.181304811809589	-0.105629759923847	-0.260132990857236	-0.591211342857355
C1QTNF9B	-0.181304811809589	-0.105629759923847	-0.260132990857236	-0.591211342857355
GLUD2	-0.181304811809589	-0.105629759923847	-0.260132990857236	-0.591211342857355
HIST1H2AE	-0.164156812668867	-0.120482064344123	0.0933735998666951	-0.396084786531304
SLX1A	-0.0769592220761845	-0.416798955204682	-0.328410145691441	-0.720825981030402
RAPGEF4	-0.257142857142857	-0.142857142857143	0.184962406015038	-0.303759398496241
TTC30A	-0.275072070985174	-0.140964911723704	0.124201516816021	-0.376414412927081
HCRT	-0.125989198631795	-0.193593158873246	-0.116770476780688	-0.5316129600805
HDAC2-AS2	0.0542169289548552	-0.22590387064523	-0.109939883714012	-0.439759534856048
MMP28	-0.296407300867681	-0.166871976581034	0.115057846866375	-0.399273587801195
NIPAL3	-0.178947368421053	-0.249624060150376	0.43609022556391	-0.114285714285714
NXNL2	-0.193917320457212	-0.108782887085753	-0.242790791466754	-0.58332852495259
AC011139.1	-0.0105263157894737	-0.593984962406015	-0.360902255639098	-0.757894736842105
AC092691.1	-0.128773351790843	-0.259832621069098	0.323838310716618	-0.20420862887542
CCDC13-AS1	-0.18876498242048	-0.346457539751169	-0.329367705951784	-0.672718003193974
STXBP5-AS1	-0.0757597497944453	-0.27728068424767	0.300008609186003	-0.224248859391558
CENPK	-0.392564331657283	-0.0441437802666825	-0.168692303161965	-0.536031617524002
EGLN3	-0.22406015037594	-0.129323308270677	0.222556390977444	-0.281203007518797
KYAT1	-0.228680873490122	-0.0181133365140691	-0.196227812235748	-0.560758709581388
MED20	-0.256784731085883	-0.134869131757274	0.0845789470342226	-0.411465147734056
TMLHE	-0.257142857142857	0.00601503759398496	-0.0270676691729323	-0.46015037593985
STBD1	-0.297970516800107	-0.214412647009601	-0.269592372342954	-0.622742614476414
APOL3	-0.109939883714012	-0.162650786864566	0.0271084644774276	-0.459337870311968
TMEM185A	-0.174501704706058	-0.110567890481856	0.242948494051969	-0.282060945106775
LINC00266-1	-0.206494546362832	-0.299455190850896	0.241545281169807	-0.303265053329915
BCL2L2	-0.231666056247698	-0.217374968362288	-0.0729597644676193	-0.567882702814975
SH3PXD2A	-0.0454558498766672	-0.289402244214781	0.38788991894756	-0.127276379654668
AC096564.1	-0.153383458646617	-0.230075187969925	-0.0691729323308271	-0.560902255639098
PHLDA3	-0.150375939849624	-0.314285714285714	0.23609022556391	-0.300751879699248
DNMBP	-0.0354719506733852	-0.28075671596807	0.313964499577197	-0.206039202847535
NFYA	0.0481203007518797	-0.186466165413534	0.124812030075188	-0.332330827067669
ASPDH	0.0586718821768931	-0.272024181001959	0.0891507820090454	-0.406893312759233
ZNF444	-0.189473684210526	-0.171428571428571	0.190977443609023	-0.330827067669173
FRMD5	0.0928308496346039	-0.392455624471496	0.0784911248942992	-0.388682012697732
COX7A1	0.00685775246223426	-0.381748220397707	0.259832621069098	-0.26821431852294
CDR1	-0.131821241774059	-0.281167850951605	-0.171443811555857	-0.588242766760539
ARHGAP9	-0.186466165413534	-0.353383458646617	-0.18796992481203	-0.58796992481203
WDR53	-0.240916004346336	-0.130306769646446	0.131821964642335	-0.378798748972226
RPARP-AS1	0.33182770409967	-0.487892788676227	0.00151519499588891	-0.44243693879956
EIF1AD	-0.219548872180451	-0.206015037593985	0.0285714285714286	-0.496240601503759
EAF2	-0.257142857142857	-0.221052631578947	0.0511278195488722	-0.485714285714286
SELL	0.403041868906449	-0.672746578174674	-0.584865268413117	-0.863661147656676
